outcome,treatment1,treatment2,treatment3
-0.747982382774353,0.8267987966537476,-0.3715963661670685,-0.20704062283039093
0.8461176156997681,0.7232813239097595,-0.13957153260707855,-0.065994992852211
-0.014421537518501282,-0.20892368257045746,0.685890793800354,-0.22147396206855774
-0.1671290397644043,0.8364711999893188,-0.3624703586101532,-0.25528427958488464
-0.4469529986381531,0.6973707675933838,-0.14766627550125122,-0.08251729607582092
-0.740439772605896,0.8273582458496094,-0.3658612072467804,-0.24637675285339355
-0.7305194735527039,-0.32346561551094055,-0.16763673722743988,-0.11790517717599869
0.5124597549438477,0.807610034942627,-0.3522627055644989,-0.2351154237985611
-0.622229278087616,0.7222995758056641,-0.181522935628891,-0.12162096053361893
0.3165937662124634,0.786530077457428,-0.34297508001327515,-0.20044200122356415
-0.15897861123085022,-0.21364924311637878,0.6834489107131958,-0.1848759651184082
-0.5194747447967529,-0.19724586606025696,0.6457546949386597,-0.1963547021150589
-0.5637760162353516,-0.1849697381258011,0.6354195475578308,-0.178904727101326
0.411399245262146,-0.17794112861156464,-0.35242536664009094,-0.2609383463859558
1.3006261587142944,-0.14569514989852905,-0.3679536283016205,-0.14575232565402985
1.9217450618743896,-0.27780967950820923,-0.1863802671432495,-0.10176853090524673
-0.6434513330459595,-0.2329217791557312,0.6985591650009155,-0.23601675033569336
0.9392059445381165,-0.2676900327205658,-0.25046804547309875,0.8560695648193359
0.08703067898750305,-0.217678040266037,-0.2984490394592285,0.8544178605079651
0.29818880558013916,-0.265510618686676,-0.26835739612579346,-0.1743430644273758
-0.04931396245956421,-0.19438017904758453,0.6625047326087952,-0.2581261396408081
-0.18820345401763916,-0.23863272368907928,0.7150307893753052,-0.20237797498703003
-0.23260647058486938,-0.21628333628177643,0.704437792301178,-0.19483382999897003
0.05920188128948212,-0.3274352252483368,-0.14685018360614777,-0.1107189729809761
-0.21858814358711243,-0.2112964540719986,-0.3316027522087097,-0.23838813602924347
-0.4304288625717163,-0.1896248608827591,-0.3690328001976013,0.7612919807434082
-0.331317663192749,-0.21909239888191223,-0.3228848874568939,0.7935925126075745
0.05338805913925171,-0.23906776309013367,-0.2651403844356537,0.8638077974319458
0.44507896900177,-0.21315063536167145,-0.3270736634731293,0.778166651725769
0.27480268478393555,-0.18906855583190918,-0.3467172086238861,0.7647531032562256
0.1586683988571167,-0.1800665259361267,-0.3784119784832001,0.7726709246635437
-0.22238899767398834,-0.3351185619831085,-0.1228429451584816,-0.0652519017457962
0.650878369808197,-0.2066957652568817,-0.32985761761665344,0.8114970326423645
0.9162718057632446,-0.24448876082897186,-0.29419395327568054,0.8006590604782104
0.12832123041152954,-0.18812842667102814,-0.37158510088920593,0.8030037879943848
0.2030124068260193,-0.18605582416057587,-0.3818768262863159,0.7857775688171387
0.9693129062652588,-0.29567593336105347,-0.1320594996213913,0.920181393623352
0.5380131006240845,0.6687309741973877,-0.13999372720718384,-0.08686898648738861
0.2774551212787628,0.8113729953765869,-0.33043500781059265,-0.25414228439331055
-0.17667549848556519,-0.22134040296077728,-0.30762946605682373,0.764502763748169
-0.3214702308177948,-0.22556747496128082,-0.3007635176181793,0.7838476896286011
1.4101624488830566,-0.19188964366912842,-0.35551872849464417,0.7437204718589783
0.8491544723510742,-0.2033095508813858,-0.34397077560424805,0.7639044523239136
-0.05133989453315735,0.7079784870147705,-0.14636921882629395,-0.08745827525854111
-0.1298421025276184,-0.219426229596138,-0.30939754843711853,0.7679208517074585
-0.5930435657501221,-0.23445875942707062,-0.2879467308521271,0.8173142671585083
0.8805958032608032,-0.2160712033510208,-0.3338319957256317,0.7762581706047058
-0.05902630090713501,0.768901526927948,-0.2785642445087433,-0.20633536577224731
-0.2737813889980316,-0.19341708719730377,-0.3538037836551666,-0.2427930384874344
-0.33023494482040405,-0.15026947855949402,-0.44904401898384094,-0.17526346445083618
0.31058061122894287,-0.19736987352371216,-0.33977413177490234,-0.23172584176063538
-0.07253122329711914,-0.2947624623775482,-0.17951785027980804,-0.11217571049928665
-0.7807101011276245,-0.22543063759803772,-0.2948707044124603,0.8257001042366028
-0.7633895874023438,-0.22445407509803772,-0.3255734145641327,0.7718679904937744
-0.2775472104549408,-0.2139999121427536,-0.3174557089805603,0.7550185918807983
-0.8962975740432739,-0.23547126352787018,-0.27935999631881714,0.7856558561325073
-0.24555851519107819,-0.31002193689346313,-0.17711926996707916,-0.12459128350019455
-0.2099517583847046,-0.16650447249412537,-0.3791399300098419,-0.2541605532169342
-0.8072366714477539,-0.31816035509109497,-0.1387879103422165,-0.09614763408899307
-0.15429231524467468,-0.20619039237499237,-0.3246706426143646,-0.2390173077583313
0.08363854885101318,-0.21223855018615723,-0.3042473793029785,-0.22799378633499146
-0.8389627933502197,-0.21202205121517181,0.6821667551994324,-0.22376412153244019
-0.3340429663658142,-0.19534596800804138,0.6744956374168396,-0.2111414223909378
-0.3676024377346039,-0.2183375060558319,-0.2984086871147156,-0.1899060755968094
-0.4903643727302551,-0.20279823243618011,-0.3320618271827698,-0.22553300857543945
0.13952124118804932,-0.19869762659072876,0.837409257888794,-0.06807487457990646
-0.39608973264694214,-0.2220921516418457,0.7011958360671997,-0.21253062784671783
0.12394215166568756,-0.22834457457065582,0.711026668548584,-0.19715432822704315
